date,Alfredo Sauce,Anchovies,Artichoke,Arugula,Asiago Cheese,Bacon,Barbecue Sauce,Barbecued Chicken,Beef Chuck Roast,Blue Cheese,Brie Carre Cheese,Calabrese Salami,Capocollo,Caramelized Onions,Chicken,Chipotle Sauce,Chorizo Sausage,Cilantro,Coarse Sicilian Salami,Corn,Eggplant,Feta Cheese,Fontina Cheese,Friggitello Peppers,Garlic,Genoa Salami,Goat Cheese,Gorgonzola Piccante Cheese,Gouda Cheese,Green Olives,Green Peppers,Italian Sausage,Jalapeno Peppers,Kalamata Olives,Luganega Sausage,Mozzarella Cheese,Mushrooms,Nduja Salami,Onions,Oregano,Pancetta,Parmigiano Reggiano Cheese,Pears,Peperoncini verdi,Pepperoni,Pesto Sauce,Pineapple,Plum Tomatoes,Prosciutto,Prosciutto di San Daniele,Provolone Cheese,Red Onions,Red Peppers,Ricotta Cheese,Romano Cheese,Sliced Ham,Smoked Gouda Cheese,Soppressata Salami,Spinach,Sun-dried Tomatoes,Thai Sweet Chilli Sauce,Thyme,Tomatoes,Zucchini
2016-07-22,0.0,5.0,37.0,2.0,4.0,7.0,17.0,17.0,4.0,21.0,0.0,8.0,33.0,0.0,32.0,27.0,4.0,27.0,10.0,27.0,1.0,20.0,6.0,10.0,130.0,3.0,22.0,8.0,6.0,23.0,34.0,4.0,33.0,14.0,10.0,51.0,27.0,10.0,10.0,2.0,10.0,8.0,0.0,20.0,32.0,3.0,19.0,9.0,0.0,2.0,21.0,99.0,71.0,8.0,21.0,8.0,21.0,0.0,33.0,9.0,11.0,0.0,129.0,9.0
2016-07-23,5.0,2.0,21.0,4.0,9.0,19.0,17.0,17.0,0.0,24.0,0.0,7.0,28.0,0.0,32.0,13.0,10.0,13.0,5.0,13.0,3.0,10.0,8.0,7.0,109.0,4.0,17.0,8.0,5.0,17.0,39.0,10.0,18.0,2.0,5.0,58.0,47.0,7.0,5.0,6.0,7.0,8.0,0.0,11.0,40.0,4.0,24.0,2.0,0.0,4.0,24.0,80.0,80.0,8.0,24.0,11.0,24.0,3.0,29.0,2.0,13.0,0.0,105.0,16.0
2016-07-24,7.0,8.0,45.0,12.0,11.0,20.0,16.0,16.0,9.0,15.0,1.0,13.0,40.0,1.0,67.0,29.0,5.0,29.0,9.0,29.0,3.0,33.0,20.0,3.0,165.0,3.0,24.0,17.0,15.0,40.0,32.0,5.0,44.0,18.0,9.0,79.0,59.0,3.0,9.0,9.0,3.0,17.0,1.0,15.0,49.0,13.0,31.0,8.0,1.0,12.0,15.0,126.0,118.0,17.0,15.0,10.0,15.0,5.0,61.0,11.0,21.0,1.0,170.0,14.0
2016-07-25,2.0,10.0,31.0,8.0,7.0,10.0,13.0,13.0,25.0,15.0,1.0,3.0,26.0,1.0,26.0,18.0,3.0,18.0,3.0,18.0,5.0,36.0,12.0,3.0,137.0,3.0,20.0,8.0,9.0,17.0,23.0,3.0,27.0,31.0,3.0,50.0,29.0,3.0,3.0,9.0,3.0,8.0,1.0,11.0,22.0,5.0,21.0,4.0,1.0,8.0,15.0,101.0,72.0,8.0,15.0,11.0,15.0,3.0,30.0,4.0,10.0,1.0,124.0,13.0
2016-07-26,7.0,3.0,39.0,11.0,18.0,15.0,3.0,3.0,0.0,9.0,1.0,14.0,38.0,1.0,35.0,20.0,4.0,20.0,6.0,20.0,8.0,5.0,12.0,0.0,103.0,10.0,14.0,6.0,12.0,25.0,7.0,4.0,32.0,3.0,6.0,48.0,25.0,0.0,6.0,0.0,0.0,6.0,1.0,14.0,35.0,11.0,23.0,2.0,1.0,11.0,9.0,64.0,60.0,6.0,9.0,15.0,9.0,0.0,23.0,4.0,8.0,1.0,94.0,10.0
2016-07-27,8.0,7.0,31.0,0.0,21.0,6.0,14.0,14.0,7.0,0.0,0.0,3.0,23.0,0.0,42.0,25.0,2.0,25.0,6.0,25.0,0.0,20.0,7.0,0.0,88.0,5.0,15.0,2.0,5.0,18.0,24.0,2.0,30.0,21.0,6.0,23.0,31.0,0.0,6.0,5.0,0.0,2.0,0.0,10.0,22.0,4.0,29.0,6.0,0.0,0.0,0.0,96.0,79.0,2.0,0.0,17.0,0.0,2.0,39.0,8.0,12.0,0.0,117.0,9.0
2016-07-28,2.0,3.0,24.0,2.0,12.0,20.0,2.0,2.0,8.0,3.0,0.0,6.0,27.0,0.0,24.0,11.0,4.0,11.0,6.0,11.0,1.0,10.0,19.0,0.0,93.0,7.0,14.0,6.0,11.0,15.0,4.0,4.0,22.0,12.0,6.0,42.0,29.0,0.0,6.0,6.0,0.0,6.0,0.0,8.0,51.0,8.0,6.0,1.0,0.0,2.0,3.0,53.0,47.0,6.0,3.0,4.0,3.0,8.0,23.0,1.0,2.0,0.0,70.0,1.0
2016-07-29,0.0,7.0,26.0,4.0,6.0,28.0,12.0,12.0,12.0,6.0,1.0,7.0,19.0,1.0,34.0,9.0,7.0,9.0,5.0,9.0,0.0,23.0,15.0,3.0,103.0,5.0,7.0,4.0,10.0,22.0,26.0,7.0,19.0,16.0,5.0,37.0,48.0,3.0,5.0,1.0,3.0,4.0,1.0,6.0,50.0,16.0,18.0,3.0,1.0,4.0,6.0,86.0,67.0,4.0,6.0,10.0,6.0,5.0,44.0,9.0,8.0,1.0,101.0,6.0
2016-07-30,2.0,7.0,32.0,5.0,11.0,21.0,8.0,8.0,7.0,6.0,0.0,4.0,23.0,0.0,24.0,15.0,7.0,15.0,1.0,15.0,0.0,17.0,21.0,4.0,98.0,2.0,17.0,8.0,11.0,22.0,13.0,7.0,26.0,14.0,1.0,40.0,41.0,4.0,1.0,5.0,4.0,8.0,0.0,12.0,36.0,2.0,8.0,0.0,0.0,5.0,6.0,73.0,52.0,8.0,6.0,5.0,6.0,10.0,35.0,2.0,3.0,0.0,92.0,5.0
2016-07-31,2.0,13.0,30.0,6.0,12.0,12.0,10.0,10.0,11.0,6.0,0.0,5.0,16.0,0.0,32.0,15.0,4.0,15.0,7.0,15.0,4.0,28.0,16.0,2.0,119.0,0.0,11.0,3.0,5.0,27.0,19.0,4.0,20.0,25.0,7.0,43.0,43.0,2.0,7.0,7.0,2.0,3.0,0.0,4.0,34.0,13.0,19.0,4.0,0.0,6.0,6.0,96.0,67.0,3.0,6.0,9.0,6.0,11.0,46.0,7.0,10.0,0.0,114.0,9.0
2016-08-01,8.0,8.0,26.0,6.0,13.0,17.0,10.0,10.0,1.0,24.0,1.0,7.0,20.0,1.0,32.0,15.0,6.0,15.0,6.0,15.0,6.0,15.0,8.0,10.0,130.0,0.0,13.0,8.0,8.0,26.0,20.0,6.0,23.0,7.0,6.0,57.0,42.0,10.0,6.0,9.0,10.0,8.0,1.0,4.0,31.0,14.0,20.0,1.0,1.0,6.0,24.0,90.0,77.0,8.0,24.0,14.0,24.0,0.0,41.0,3.0,6.0,1.0,106.0,12.0
2016-08-02,0.0,0.0,27.0,0.0,6.0,9.0,12.0,12.0,2.0,12.0,3.0,8.0,25.0,3.0,34.0,12.0,2.0,12.0,8.0,12.0,2.0,8.0,17.0,2.0,98.0,3.0,14.0,3.0,13.0,19.0,20.0,2.0,25.0,8.0,8.0,35.0,22.0,2.0,8.0,11.0,2.0,3.0,3.0,3.0,29.0,14.0,15.0,3.0,3.0,0.0,12.0,51.0,62.0,3.0,12.0,8.0,12.0,4.0,36.0,6.0,7.0,3.0,90.0,4.0
2016-08-03,2.0,3.0,30.0,6.0,2.0,12.0,10.0,10.0,5.0,3.0,0.0,14.0,27.0,0.0,13.0,14.0,5.0,14.0,8.0,14.0,2.0,19.0,3.0,5.0,100.0,0.0,13.0,14.0,0.0,28.0,16.0,5.0,14.0,14.0,8.0,30.0,23.0,5.0,8.0,3.0,5.0,14.0,0.0,10.0,13.0,14.0,9.0,9.0,0.0,6.0,3.0,76.0,51.0,14.0,3.0,4.0,3.0,3.0,31.0,18.0,5.0,0.0,99.0,7.0
2016-08-04,2.0,4.0,16.0,8.0,7.0,13.0,1.0,1.0,9.0,3.0,1.0,17.0,29.0,1.0,37.0,7.0,0.0,7.0,9.0,7.0,0.0,21.0,18.0,10.0,119.0,5.0,7.0,13.0,12.0,33.0,16.0,0.0,19.0,10.0,9.0,42.0,47.0,10.0,9.0,5.0,10.0,13.0,1.0,2.0,28.0,6.0,19.0,1.0,1.0,8.0,3.0,81.0,53.0,13.0,3.0,8.0,3.0,6.0,39.0,2.0,11.0,1.0,98.0,9.0
2016-08-05,8.0,6.0,31.0,0.0,16.0,10.0,11.0,11.0,1.0,0.0,0.0,11.0,22.0,0.0,56.0,13.0,4.0,13.0,2.0,13.0,2.0,8.0,18.0,9.0,109.0,5.0,6.0,16.0,15.0,20.0,17.0,4.0,28.0,5.0,2.0,34.0,29.0,9.0,2.0,0.0,9.0,16.0,0.0,6.0,27.0,14.0,27.0,1.0,0.0,0.0,0.0,79.0,73.0,16.0,0.0,7.0,0.0,3.0,42.0,5.0,20.0,0.0,107.0,7.0
2016-08-06,4.0,14.0,28.0,8.0,10.0,9.0,18.0,18.0,4.0,9.0,2.0,4.0,23.0,2.0,26.0,11.0,4.0,11.0,7.0,11.0,0.0,12.0,16.0,2.0,111.0,6.0,13.0,15.0,9.0,25.0,30.0,4.0,20.0,8.0,7.0,54.0,32.0,2.0,7.0,3.0,2.0,15.0,2.0,10.0,27.0,5.0,19.0,4.0,2.0,8.0,9.0,74.0,53.0,15.0,9.0,11.0,9.0,7.0,26.0,9.0,8.0,2.0,96.0,4.0
2016-08-07,4.0,7.0,54.0,16.0,11.0,10.0,6.0,6.0,11.0,24.0,0.0,10.0,32.0,0.0,58.0,12.0,5.0,12.0,8.0,12.0,4.0,24.0,30.0,10.0,165.0,3.0,19.0,2.0,27.0,26.0,22.0,5.0,39.0,19.0,8.0,76.0,37.0,10.0,8.0,6.0,10.0,2.0,0.0,13.0,47.0,15.0,21.0,4.0,0.0,16.0,24.0,89.0,66.0,2.0,24.0,9.0,24.0,3.0,63.0,6.0,12.0,0.0,126.0,12.0
2016-08-08,10.0,5.0,46.0,8.0,24.0,18.0,6.0,6.0,3.0,9.0,0.0,11.0,35.0,0.0,48.0,16.0,5.0,16.0,8.0,16.0,3.0,13.0,19.0,2.0,136.0,7.0,17.0,9.0,19.0,24.0,21.0,5.0,35.0,14.0,8.0,63.0,44.0,2.0,8.0,12.0,2.0,9.0,0.0,5.0,59.0,19.0,22.0,4.0,0.0,8.0,9.0,89.0,77.0,9.0,9.0,19.0,9.0,0.0,58.0,12.0,3.0,0.0,110.0,9.0
2016-08-09,2.0,6.0,39.0,2.0,16.0,15.0,3.0,3.0,5.0,0.0,1.0,10.0,41.0,1.0,30.0,9.0,3.0,9.0,6.0,9.0,3.0,19.0,14.0,12.0,107.0,13.0,18.0,8.0,13.0,30.0,10.0,3.0,22.0,12.0,6.0,17.0,30.0,12.0,6.0,3.0,12.0,8.0,1.0,15.0,37.0,6.0,6.0,6.0,1.0,2.0,0.0,71.0,45.0,8.0,0.0,0.0,0.0,1.0,36.0,7.0,6.0,1.0,108.0,8.0
2016-08-10,4.0,0.0,36.0,6.0,12.0,7.0,11.0,11.0,8.0,6.0,0.0,20.0,38.0,0.0,36.0,14.0,0.0,14.0,9.0,14.0,3.0,27.0,13.0,0.0,122.0,5.0,13.0,13.0,12.0,33.0,30.0,0.0,26.0,15.0,9.0,37.0,46.0,0.0,9.0,4.0,0.0,13.0,0.0,9.0,27.0,8.0,17.0,4.0,0.0,6.0,6.0,92.0,62.0,13.0,6.0,8.0,6.0,1.0,49.0,9.0,9.0,0.0,114.0,13.0
2016-08-11,0.0,6.0,63.0,10.0,11.0,6.0,4.0,4.0,25.0,6.0,0.0,23.0,59.0,0.0,44.0,11.0,6.0,11.0,9.0,11.0,9.0,47.0,25.0,2.0,191.0,8.0,28.0,13.0,21.0,39.0,14.0,6.0,32.0,36.0,9.0,52.0,28.0,2.0,9.0,9.0,2.0,13.0,0.0,19.0,30.0,15.0,26.0,8.0,0.0,10.0,6.0,102.0,60.0,13.0,6.0,9.0,6.0,4.0,59.0,11.0,17.0,0.0,159.0,16.0
2016-08-12,7.0,7.0,40.0,7.0,18.0,16.0,6.0,6.0,8.0,3.0,3.0,9.0,31.0,3.0,37.0,15.0,3.0,15.0,2.0,15.0,6.0,16.0,15.0,4.0,111.0,6.0,16.0,9.0,12.0,19.0,13.0,3.0,27.0,14.0,2.0,51.0,37.0,4.0,2.0,3.0,4.0,9.0,3.0,13.0,45.0,12.0,18.0,1.0,3.0,7.0,3.0,84.0,59.0,9.0,3.0,15.0,3.0,3.0,34.0,4.0,3.0,3.0,97.0,9.0
2016-08-13,4.0,9.0,9.0,5.0,7.0,16.0,1.0,1.0,5.0,6.0,0.0,3.0,16.0,0.0,40.0,16.0,4.0,16.0,8.0,16.0,2.0,10.0,7.0,2.0,85.0,3.0,10.0,16.0,3.0,20.0,10.0,4.0,19.0,6.0,8.0,47.0,33.0,2.0,8.0,8.0,2.0,16.0,0.0,2.0,33.0,5.0,27.0,1.0,0.0,5.0,6.0,60.0,67.0,16.0,6.0,8.0,6.0,4.0,14.0,2.0,19.0,0.0,84.0,5.0
2016-08-14,8.0,9.0,35.0,7.0,13.0,14.0,20.0,20.0,6.0,12.0,0.0,12.0,32.0,0.0,50.0,20.0,3.0,20.0,14.0,20.0,5.0,22.0,13.0,6.0,136.0,4.0,16.0,3.0,13.0,35.0,47.0,3.0,33.0,14.0,14.0,44.0,55.0,6.0,14.0,8.0,6.0,3.0,0.0,8.0,53.0,15.0,15.0,7.0,0.0,7.0,12.0,117.0,97.0,3.0,12.0,7.0,12.0,0.0,48.0,8.0,8.0,0.0,139.0,13.0
2016-08-15,0.0,4.0,32.0,5.0,11.0,8.0,11.0,11.0,7.0,6.0,1.0,12.0,29.0,1.0,18.0,12.0,2.0,12.0,12.0,12.0,2.0,20.0,14.0,5.0,110.0,8.0,9.0,5.0,9.0,30.0,20.0,2.0,21.0,13.0,12.0,40.0,30.0,5.0,12.0,0.0,5.0,5.0,1.0,9.0,40.0,8.0,8.0,3.0,1.0,5.0,6.0,73.0,36.0,5.0,6.0,5.0,6.0,5.0,33.0,9.0,3.0,1.0,98.0,4.0
2016-08-16,7.0,2.0,48.0,4.0,17.0,11.0,11.0,11.0,8.0,0.0,1.0,12.0,33.0,1.0,50.0,16.0,6.0,16.0,7.0,16.0,3.0,23.0,19.0,2.0,118.0,3.0,18.0,9.0,16.0,23.0,13.0,6.0,32.0,20.0,7.0,38.0,27.0,2.0,7.0,6.0,2.0,9.0,1.0,12.0,30.0,16.0,24.0,5.0,1.0,4.0,0.0,83.0,65.0,9.0,0.0,15.0,0.0,3.0,51.0,10.0,9.0,1.0,113.0,3.0
2016-08-17,0.0,3.0,45.0,5.0,21.0,22.0,14.0,14.0,1.0,0.0,0.0,15.0,45.0,0.0,42.0,14.0,9.0,14.0,7.0,14.0,6.0,15.0,27.0,0.0,150.0,17.0,13.0,11.0,18.0,29.0,28.0,9.0,32.0,7.0,7.0,40.0,48.0,0.0,7.0,7.0,0.0,11.0,0.0,6.0,50.0,22.0,25.0,2.0,0.0,5.0,0.0,85.0,86.0,11.0,0.0,11.0,0.0,9.0,63.0,11.0,14.0,0.0,139.0,17.0
2016-08-18,2.0,8.0,33.0,9.0,7.0,8.0,10.0,10.0,0.0,12.0,0.0,6.0,23.0,0.0,50.0,12.0,4.0,12.0,3.0,12.0,2.0,9.0,22.0,2.0,103.0,5.0,12.0,10.0,18.0,18.0,17.0,4.0,30.0,3.0,3.0,49.0,23.0,2.0,3.0,6.0,2.0,10.0,0.0,6.0,26.0,12.0,14.0,3.0,0.0,9.0,12.0,58.0,60.0,10.0,12.0,2.0,12.0,4.0,43.0,7.0,12.0,0.0,89.0,8.0
2016-08-19,1.0,9.0,53.0,7.0,12.0,10.0,4.0,4.0,0.0,3.0,1.0,17.0,65.0,1.0,27.0,15.0,2.0,15.0,6.0,15.0,3.0,7.0,17.0,3.0,156.0,11.0,37.0,13.0,11.0,32.0,18.0,2.0,26.0,3.0,6.0,47.0,33.0,3.0,6.0,14.0,3.0,13.0,1.0,23.0,34.0,19.0,14.0,3.0,1.0,7.0,3.0,73.0,61.0,13.0,3.0,10.0,3.0,6.0,43.0,16.0,4.0,1.0,134.0,12.0
2016-08-20,2.0,8.0,21.0,4.0,5.0,13.0,7.0,7.0,9.0,6.0,1.0,7.0,22.0,1.0,24.0,10.0,4.0,10.0,8.0,10.0,0.0,21.0,17.0,4.0,103.0,3.0,12.0,5.0,9.0,24.0,17.0,4.0,19.0,11.0,8.0,43.0,39.0,4.0,8.0,4.0,4.0,5.0,1.0,8.0,29.0,4.0,18.0,2.0,1.0,4.0,6.0,72.0,45.0,5.0,6.0,12.0,6.0,8.0,30.0,4.0,6.0,1.0,84.0,5.0
2016-08-21,4.0,1.0,37.0,7.0,13.0,18.0,3.0,3.0,17.0,9.0,0.0,4.0,33.0,0.0,37.0,17.0,4.0,17.0,6.0,17.0,2.0,30.0,8.0,2.0,117.0,4.0,25.0,11.0,6.0,19.0,14.0,4.0,23.0,23.0,6.0,54.0,43.0,2.0,6.0,8.0,2.0,11.0,0.0,17.0,50.0,10.0,22.0,1.0,0.0,7.0,9.0,77.0,69.0,11.0,9.0,8.0,9.0,2.0,37.0,7.0,14.0,0.0,121.0,7.0
2016-08-22,4.0,8.0,29.0,2.0,11.0,16.0,22.0,22.0,15.0,6.0,0.0,3.0,24.0,0.0,34.0,14.0,6.0,14.0,14.0,14.0,4.0,25.0,10.0,7.0,138.0,5.0,16.0,12.0,6.0,25.0,35.0,6.0,20.0,20.0,14.0,50.0,38.0,7.0,14.0,8.0,7.0,12.0,0.0,8.0,35.0,13.0,30.0,3.0,0.0,2.0,6.0,107.0,92.0,12.0,6.0,15.0,6.0,4.0,39.0,9.0,15.0,0.0,146.0,16.0
2016-08-23,2.0,2.0,20.0,10.0,4.0,14.0,4.0,4.0,2.0,9.0,3.0,6.0,23.0,3.0,28.0,7.0,4.0,7.0,6.0,7.0,3.0,14.0,9.0,3.0,78.0,2.0,15.0,2.0,6.0,19.0,16.0,4.0,13.0,4.0,6.0,38.0,37.0,3.0,6.0,10.0,3.0,2.0,3.0,5.0,34.0,7.0,24.0,2.0,3.0,10.0,9.0,45.0,56.0,2.0,9.0,6.0,9.0,3.0,24.0,6.0,18.0,3.0,79.0,5.0
2016-08-24,0.0,7.0,13.0,4.0,3.0,7.0,9.0,9.0,25.0,12.0,0.0,5.0,10.0,0.0,20.0,8.0,4.0,8.0,6.0,8.0,0.0,43.0,12.0,2.0,97.0,3.0,2.0,10.0,8.0,24.0,12.0,4.0,16.0,30.0,6.0,41.0,23.0,2.0,6.0,2.0,2.0,10.0,0.0,0.0,17.0,4.0,9.0,5.0,0.0,4.0,12.0,71.0,28.0,10.0,12.0,7.0,12.0,4.0,30.0,5.0,2.0,0.0,79.0,0.0
2016-08-25,0.0,6.0,43.0,4.0,10.0,5.0,7.0,7.0,14.0,3.0,3.0,8.0,25.0,3.0,30.0,18.0,1.0,18.0,11.0,18.0,1.0,31.0,15.0,0.0,107.0,6.0,11.0,3.0,15.0,29.0,20.0,1.0,33.0,31.0,11.0,35.0,21.0,0.0,11.0,3.0,0.0,3.0,3.0,8.0,40.0,3.0,16.0,13.0,3.0,4.0,3.0,81.0,50.0,3.0,3.0,6.0,3.0,0.0,45.0,15.0,10.0,3.0,109.0,8.0
2016-08-26,3.0,1.0,27.0,1.0,7.0,10.0,14.0,14.0,1.0,9.0,1.0,6.0,31.0,1.0,31.0,27.0,2.0,27.0,7.0,27.0,4.0,3.0,2.0,4.0,95.0,4.0,21.0,6.0,2.0,14.0,19.0,2.0,29.0,1.0,7.0,38.0,18.0,4.0,7.0,6.0,4.0,6.0,1.0,15.0,20.0,16.0,19.0,0.0,1.0,1.0,9.0,71.0,76.0,6.0,9.0,16.0,9.0,0.0,21.0,6.0,3.0,1.0,109.0,9.0
2016-08-27,9.0,3.0,46.0,5.0,26.0,8.0,11.0,11.0,4.0,6.0,0.0,8.0,40.0,0.0,36.0,21.0,1.0,21.0,1.0,21.0,6.0,14.0,7.0,8.0,113.0,11.0,21.0,8.0,6.0,15.0,17.0,1.0,27.0,16.0,1.0,38.0,27.0,8.0,1.0,7.0,8.0,8.0,0.0,14.0,40.0,16.0,12.0,6.0,0.0,5.0,6.0,88.0,74.0,8.0,6.0,5.0,6.0,1.0,36.0,14.0,7.0,0.0,124.0,10.0
2016-08-28,6.0,5.0,32.0,5.0,22.0,12.0,13.0,13.0,8.0,9.0,0.0,12.0,35.0,0.0,33.0,10.0,1.0,10.0,16.0,10.0,4.0,21.0,9.0,2.0,130.0,9.0,14.0,5.0,9.0,34.0,23.0,1.0,19.0,18.0,16.0,36.0,37.0,2.0,16.0,6.0,2.0,5.0,0.0,8.0,48.0,16.0,9.0,3.0,0.0,5.0,9.0,88.0,67.0,5.0,9.0,5.0,9.0,0.0,43.0,4.0,4.0,0.0,119.0,6.0
2016-08-29,4.0,10.0,24.0,0.0,18.0,9.0,16.0,16.0,11.0,6.0,0.0,6.0,31.0,0.0,29.0,6.0,2.0,6.0,9.0,6.0,0.0,27.0,11.0,3.0,113.0,11.0,14.0,6.0,6.0,27.0,25.0,2.0,12.0,18.0,9.0,29.0,37.0,3.0,9.0,6.0,3.0,6.0,0.0,8.0,40.0,10.0,11.0,4.0,0.0,0.0,6.0,81.0,55.0,6.0,6.0,3.0,6.0,5.0,36.0,7.0,8.0,0.0,110.0,1.0
2016-08-30,5.0,7.0,20.0,3.0,11.0,8.0,9.0,9.0,0.0,3.0,0.0,7.0,18.0,0.0,21.0,11.0,5.0,11.0,5.0,11.0,0.0,9.0,7.0,0.0,64.0,2.0,9.0,9.0,6.0,24.0,15.0,5.0,17.0,4.0,5.0,30.0,24.0,0.0,5.0,0.0,0.0,9.0,0.0,9.0,26.0,1.0,9.0,0.0,0.0,3.0,3.0,52.0,33.0,9.0,3.0,6.0,3.0,1.0,22.0,1.0,3.0,0.0,65.0,2.0
2016-08-31,6.0,5.0,27.0,10.0,13.0,16.0,11.0,11.0,1.0,6.0,1.0,18.0,35.0,1.0,46.0,25.0,2.0,25.0,1.0,25.0,2.0,12.0,16.0,5.0,117.0,5.0,12.0,3.0,13.0,27.0,31.0,2.0,38.0,4.0,1.0,36.0,53.0,5.0,1.0,4.0,5.0,3.0,1.0,8.0,40.0,9.0,9.0,1.0,1.0,10.0,6.0,110.0,90.0,3.0,6.0,2.0,6.0,3.0,48.0,2.0,7.0,1.0,119.0,17.0
2016-09-01,4.0,5.0,30.0,11.0,15.0,9.0,8.0,8.0,8.0,3.0,1.0,2.0,13.0,1.0,23.0,3.0,3.0,3.0,6.0,3.0,4.0,22.0,3.0,4.0,75.0,0.0,11.0,8.0,3.0,14.0,17.0,3.0,6.0,27.0,6.0,34.0,25.0,4.0,6.0,9.0,4.0,8.0,1.0,2.0,38.0,6.0,14.0,8.0,1.0,11.0,3.0,66.0,49.0,8.0,3.0,1.0,3.0,0.0,32.0,10.0,13.0,1.0,80.0,6.0
2016-09-02,10.0,0.0,10.0,2.0,12.0,12.0,9.0,9.0,5.0,9.0,0.0,0.0,10.0,0.0,43.0,5.0,3.0,5.0,6.0,5.0,1.0,13.0,8.0,4.0,70.0,2.0,8.0,12.0,6.0,9.0,11.0,3.0,11.0,5.0,6.0,48.0,31.0,4.0,6.0,5.0,4.0,12.0,0.0,3.0,32.0,7.0,23.0,0.0,0.0,2.0,9.0,49.0,65.0,12.0,9.0,5.0,9.0,2.0,22.0,0.0,18.0,0.0,69.0,3.0
2016-09-03,0.0,6.0,32.0,8.0,3.0,7.0,15.0,15.0,5.0,12.0,3.0,3.0,14.0,3.0,41.0,13.0,1.0,13.0,2.0,13.0,0.0,18.0,14.0,3.0,100.0,3.0,8.0,11.0,14.0,12.0,38.0,1.0,27.0,12.0,2.0,51.0,35.0,3.0,2.0,4.0,3.0,11.0,3.0,4.0,37.0,15.0,20.0,7.0,3.0,8.0,12.0,69.0,62.0,11.0,12.0,10.0,12.0,0.0,48.0,14.0,10.0,3.0,90.0,6.0
2016-09-04,10.0,5.0,21.0,3.0,22.0,13.0,26.0,26.0,9.0,12.0,4.0,6.0,37.0,4.0,49.0,16.0,4.0,16.0,14.0,16.0,1.0,22.0,12.0,2.0,151.0,7.0,24.0,20.0,3.0,29.0,34.0,4.0,19.0,16.0,14.0,82.0,47.0,2.0,14.0,18.0,2.0,20.0,4.0,6.0,40.0,12.0,44.0,2.0,4.0,3.0,12.0,103.0,112.0,20.0,12.0,25.0,12.0,9.0,38.0,6.0,19.0,4.0,155.0,7.0
2016-09-05,8.0,8.0,49.0,9.0,25.0,15.0,11.0,11.0,12.0,3.0,0.0,7.0,41.0,0.0,51.0,19.0,2.0,19.0,17.0,19.0,3.0,29.0,22.0,0.0,139.0,6.0,28.0,9.0,11.0,38.0,22.0,2.0,30.0,31.0,17.0,65.0,52.0,0.0,17.0,12.0,0.0,9.0,0.0,16.0,51.0,4.0,36.0,8.0,0.0,9.0,3.0,105.0,88.0,9.0,3.0,20.0,3.0,11.0,45.0,8.0,16.0,0.0,150.0,8.0
2016-09-06,0.0,2.0,18.0,6.0,3.0,9.0,3.0,3.0,8.0,9.0,2.0,17.0,33.0,2.0,20.0,16.0,2.0,16.0,8.0,16.0,5.0,18.0,7.0,4.0,99.0,3.0,13.0,8.0,6.0,33.0,17.0,2.0,22.0,9.0,8.0,34.0,31.0,4.0,8.0,7.0,4.0,8.0,2.0,6.0,24.0,5.0,14.0,1.0,2.0,6.0,9.0,64.0,46.0,8.0,9.0,9.0,9.0,1.0,19.0,1.0,5.0,2.0,93.0,8.0
2016-09-07,1.0,2.0,44.0,3.0,22.0,9.0,7.0,7.0,12.0,18.0,0.0,9.0,47.0,0.0,36.0,27.0,5.0,27.0,9.0,27.0,3.0,30.0,7.0,3.0,141.0,16.0,22.0,6.0,5.0,25.0,18.0,5.0,32.0,23.0,9.0,55.0,30.0,3.0,9.0,6.0,3.0,6.0,0.0,16.0,53.0,14.0,22.0,6.0,0.0,3.0,18.0,85.0,62.0,6.0,18.0,12.0,18.0,2.0,41.0,15.0,10.0,0.0,143.0,5.0
2016-09-08,2.0,0.0,33.0,11.0,6.0,22.0,11.0,11.0,5.0,15.0,2.0,7.0,19.0,2.0,44.0,11.0,5.0,11.0,10.0,11.0,3.0,13.0,8.0,5.0,118.0,3.0,9.0,11.0,4.0,18.0,22.0,5.0,15.0,9.0,10.0,59.0,39.0,5.0,10.0,0.0,5.0,11.0,2.0,9.0,37.0,25.0,35.0,3.0,2.0,11.0,15.0,73.0,84.0,11.0,15.0,11.0,15.0,4.0,42.0,16.0,24.0,2.0,119.0,10.0
2016-09-09,7.0,6.0,31.0,6.0,13.0,21.0,5.0,5.0,3.0,9.0,1.0,5.0,24.0,1.0,41.0,20.0,4.0,20.0,7.0,20.0,9.0,11.0,11.0,0.0,108.0,6.0,13.0,19.0,8.0,22.0,16.0,4.0,28.0,5.0,7.0,50.0,44.0,0.0,7.0,7.0,0.0,19.0,1.0,6.0,41.0,18.0,17.0,2.0,1.0,6.0,9.0,69.0,79.0,19.0,9.0,8.0,9.0,3.0,27.0,8.0,9.0,1.0,98.0,11.0
2016-09-10,2.0,3.0,33.0,12.0,9.0,8.0,16.0,16.0,8.0,3.0,1.0,21.0,42.0,1.0,39.0,19.0,2.0,19.0,4.0,19.0,7.0,15.0,17.0,7.0,121.0,6.0,15.0,8.0,9.0,30.0,27.0,2.0,28.0,13.0,4.0,51.0,30.0,7.0,4.0,6.0,7.0,8.0,1.0,9.0,29.0,16.0,22.0,4.0,1.0,12.0,3.0,92.0,75.0,8.0,3.0,13.0,3.0,8.0,30.0,7.0,9.0,1.0,131.0,11.0
